continent,country,covid_confirmed_cases,covid_deaths,covid_fatality_rate,age dependency ratio (% of working-age population),"age dependency ratio, old","age dependency ratio, young","age population, age 0, female, interpolated","age population, age 0, male, interpolated","age population, age 01, female, interpolated","age population, age 01, male, interpolated","age population, age 02, female, interpolated","age population, age 02, male, interpolated","age population, age 03, female, interpolated","age population, age 03, male, interpolated","age population, age 04, female, interpolated","age population, age 04, male, interpolated","age population, age 05, female, interpolated","age population, age 05, male, interpolated","age population, age 06, female, interpolated","age population, age 06, male, interpolated","age population, age 07, female, interpolated","age population, age 07, male, interpolated","age population, age 08, female, interpolated","age population, age 08, male, interpolated","age population, age 09, female, interpolated","age population, age 09, male, interpolated","age population, age 10, female, interpolated","age population, age 10, male, interpolated","age population, age 11, female, interpolated","age population, age 11, male, interpolated","age population, age 12, female, interpolated","age population, age 12, male, interpolated","age population, age 13, female, interpolated","age population, age 13, male, interpolated","age population, age 14, female, interpolated","age population, age 14, male, interpolated","age population, age 15, female, interpolated","age population, age 15, male, interpolated","age population, age 16, female, interpolated","age population, age 16, male, interpolated","age population, age 17, female, interpolated","age population, age 17, male, interpolated","age population, age 18, female, interpolated","age population, age 18, male, interpolated","age population, age 19, female, interpolated","age population, age 19, male, interpolated","age population, age 20, female, interpolated","age population, age 20, male, interpolated","age population, age 21, female, interpolated","age population, age 21, male, interpolated","age population, age 22, female, interpolated","age population, age 22, male, interpolated","age population, age 23, female, interpolated","age population, age 23, male, interpolated","age population, age 24, female, interpolated","age population, age 24, male, interpolated","age population, age 25, female, interpolated","age population, age 25, male, interpolated",diabetes prevalence (% of population ages 20 to 79),female population 00-04,female population 05-09,female population 10-14,female population 15-19,female population 20-24,female population 25-29,female population 30-34,female population 35-39,female population 40-44,female population 45-49,female population 50-54,female population 55-59,female population 60-64,female population 65-69,female population 70-74,female population 75-79,female population 80+,"gni per capita, atlas method (current us$)","immunization, dpt (% of children ages 12-23 months)","immunization, hepb3 (% of one-year-old children)","immunization, hib3 (% of children ages 12-23 months)","immunization, measles (% of children ages 12-23 months)","immunization, pol3 (% of one-year-old children)",improved sanitation facilities (% of population with access),"improved sanitation facilities, rural (% of rural population with access)","improved sanitation facilities, urban (% of urban population with access)",improved water source (% of population with access),"improved water source, rural (% of rural population with access)","improved water source, urban (% of urban population with access)",lifetime risk of maternal death (%),lifetime risk of maternal death (1 in: rate varies by country),male population 00-04,male population 05-09,male population 10-14,male population 15-19,male population 20-24,male population 25-29,male population 30-34,male population 35-39,male population 40-44,male population 45-49,male population 50-54,male population 55-59,male population 60-64,male population 65-69,male population 70-74,male population 75-79,male population 80+,maternal leave benefits (% of wages paid in covered period),"maternal mortality ratio (modeled estimate, per 100,000 live births)","mortality rate, infant (per 1,000 live births)","mortality rate, infant, female (per 1,000 live births)","mortality rate, infant, male (per 1,000 live births)","mortality rate, neonatal (per 1,000 live births)","mortality rate, under-5 (per 1,000)","mortality rate, under-5, female (per 1,000)","mortality rate, under-5, male (per 1,000)",number of infant deaths,number of maternal deaths,number of neonatal deaths,number of under-five deaths,number of weeks of maternity leave,people practicing open defecation (% of population),"people practicing open defecation, rural (% of rural population)","people practicing open defecation, urban (% of urban population)","population ages 00-04, female (% of female population)","population ages 00-04, male (% of male population)",population ages 00-14 (% of total),"population ages 00-14, female (% of total)","population ages 00-14, male (% of total)","population ages 00-14, total","population ages 0-14, female","population ages 0-14, male","population ages 05-09, female (% of female population)","population ages 05-09, male (% of male population)","population ages 10-14, female (% of female population)","population ages 15-19, female (% of female population)","population ages 15-19, male (% of male population)",population ages 15-64 (% of total),"population ages 15-64, female","population ages 15-64, female (% of total)","population ages 15-64, male","population ages 15-64, male (% of total)","population ages 15-64, total","population ages 20-24, female (% of female population)","population ages 20-24, male (% of male population)","population ages 25-29, female (% of female population)","population ages 25-29, male (% of male population)","population ages 30-34, female (% of female population)","population ages 30-34, male (% of male population)","population ages 35-39, female (% of female population)","population ages 35-39, male (% of male population)","population ages 40-44, female (% of female population)","population ages 40-44, male (% of male population)","population ages 45-49, female (% of female population)","population ages 45-49, male (% of male population)","population ages 50-54, female (% of female population)","population ages 50-54, male (% of male population)","population ages 55-59, female (% of female population)","population ages 55-59, male (% of male population)","population ages 60-64, female (% of female population)","population ages 60-64, male (% of male population)",population ages 65 and above (% of total),"population ages 65 and above, female","population ages 65 and above, female (% of total)","population ages 65 and above, male","population ages 65 and above, male (% of total)","population ages 65 and above, total","population ages 65-69, female (% of female population)","population ages 65-69, male (% of male population)","population ages 70-74, female (% of female population)","population ages 70-74, male (% of male population)","population ages 75-79, female (% of female population)","population ages 75-79, male (% of male population)","population ages 80 and older, female (% of female population)","population ages 80 and older, male (% of male population)","population ages10-14, male (% of male population)",population growth (annual %),"population, female","population, female (% of total)","population, male","population, male (% of total)","population, total",rural population,rural population (% of total population),rural population growth (annual %),urban population,urban population (% of total),urban population growth (annual %),grand total,fat_animal products,fat_animal fats,fat_cereals - excluding beer,fat_eggs,"fat_fish, seafood",fat_fruits - excluding wine,fat_meat,fat_miscellaneous,fat_milk - excluding butter,fat_offals,fat_oilcrops,fat_pulses,fat_spices,fat_starchy roots,fat_stimulants,fat_treenuts,fat_vegetal products,fat_vegetable oils,fat_vegetables,obesity,undernourished,population,kcal_alcoholic beverages,kcal_animal products,kcal_animal fats,kcal_cereals - excluding beer,kcal_eggs,"kcal_fish, seafood",kcal_fruits - excluding wine,kcal_meat,kcal_milk - excluding butter,kcal_miscellaneous,kcal_offals,kcal_oilcrops,kcal_pulses,kcal_spices,kcal_starchy roots,kcal_stimulants,kcal_sugar & sweeteners,kcal_treenuts,kcal_vegetal products,kcal_vegetable oils,kcal_vegetables,protein_alcoholic beverages,protein_animal products,protein_animal fats,protein_cereals - excluding beer,protein_eggs,"protein_fish, seafood",protein_fruits - excluding wine,protein_meat,protein_milk - excluding butter,protein_offals,protein_oilcrops,protein_pulses,protein_spices,protein_starchy roots,protein_stimulants,protein_sugar & sweeteners,protein_treenuts,protein_vegetal products,protein_vegetable oils,protein_vegetables,protein_miscellaneous
europe,france,10077783,124729,1.237663085,60.26679873,30.64383183,29.6229669,380069,402233,381280,401860,382735,402052,384341,402689,386012,403649,387657,404811,389188,406052,390515,407251,391547,408287,392199,409037,392695,409636,393266,410213,392233,409379,388871,406504,384045,402229,379559,398185,375314,394482,371281,389843,367710,383937,364797,377592,362032,371515,358977,365032,359189,362316,364214,365349,372271,372067,380014,378374,5.3,1986175,2024218,2024223,1928309,1884758,2034055,2085399,2022855,2267828,2260805,2271817,2176296,2116640,2044278,1315233,1258940,2590459,40580,98,83,97,91,98,98.7,98.9,98.6,100,100,100,0.016504224,6100,2087895,2111710,2114328,2016887,1905089,2014469,2056277,1995259,2230341,2202239,2197971,2051128,1967307,1889041,1207783,1016609,1451762,73,8,3.5,3.2,3.9,2.2,4.3,3.9,4.8,2747,66,1726,3378,112,0,0,0,5.791900645,6.421113143,18.48353324,17.5975894,19.4178718,12348550,6034616,6313934,5.902838327,6.494354334,5.902850429,5.623157014,6.20273283,62.39595579,21048762,61.38045335,20636968,63.46693009,41685730,5.496157585,5.858909229,5.931521961,6.195298633,6.081248049,6.323875132,5.898862977,6.136220703,6.613230982,6.859191505,6.592749155,6.77276658,6.62486357,6.759640278,6.346313749,6.308039975,6.172348311,6.050255231,19.12051096,7208910,21.02195724,5565194,17.1151981,12774105,5.961334062,5.809556375,3.835359753,3.714414808,3.671205625,3.126478364,7.554057804,4.464748557,6.502404324,0.468770345,34292289,51.32931891,32516096,48.67068109,66808385,13682357,20.48,-0.652846491,53126028,79.52,0.759686266,421023597.4,30.2594,9.1996,1.4334,0.9894,0.8752,0.3869,11.0864,0.0159,7.9533,0.1554,0.685,0.0254,0.0285,0.0412,0.6279,0.853,19.7406,15.4658,0.1776,23.2,2.5,64940000,1.9955,16.9899,3.6818,13.8983,0.6183,0.8994,1.6582,6.1551,5.3963,0.0562,0.2389,0.3513,0.2389,0.0422,1.321,0.4356,5.5509,0.4216,33.0101,6.0568,0.9837,0.1784,31.0849,0.2677,13.4993,1.6015,3.9079,0.6513,12.8703,11.1617,1.2714,0.4104,0.513,0.0401,0.977,0.7361,0.0045,0.3569,18.9195,0.0134,1.4811,0.0535
africa,gabon,41798,288,0.689028183,73.10581547,8.836935833,64.26887964,24711,25284,24188,24732,23655,24171,23116,23606,22576,23041,22039,22481,21510,21929,20994,21391,20492,20871,20012,20373,19543,19890,19077,19410,18684,19006,18396,18710,18176,18484,17957,18263,17752,18058,17527,17834,17256,17564,16956,17265,16660,16976,16361,16687,16051,16391,15730,16092,15394,15783,15047,15466,7.8,118246,105047,93876,87448,80196,71279,59606,47772,39094,33184,27310,22425,18979,15649,13172,9780,9797,9210,80,80,80,68,79,41.9,31.5,43.4,93.2,66.7,97.2,1.173956687,85,120834,107045,95500,88984,81929,73797,63571,52543,43330,35883,28440,22618,18281,14644,10851,7568,6614,100,291,36.1,31.6,40.2,23.2,50.8,45.8,55.3,1852,150,1195,2579,98,1.8,3.9,1.5,13.86464367,13.8502485,37.12693272,37.18887039,37.06638454,640548,317169,323379,12.31702741,12.26972417,11.00719931,10.25349999,10.19953418,57.76813432,487293,57.13634125,509376,58.38575385,996669,9.403184579,9.390875163,8.357643693,8.458768133,6.988954811,7.286642397,5.60138827,6.022589726,4.583870741,4.966576192,3.890908238,4.11298531,3.202166827,3.259852917,2.629388176,2.59252297,2.225335929,2.095406863,5.104932962,48398,5.674788359,39677,4.54786161,88075,1.834884975,1.678526235,1.544450437,1.243764557,1.146729827,0.867460157,1.14872312,0.758110661,10.94641187,2.204565449,852860,49.43279167,872432,50.56720833,1725292,221597,12.844,0.383863745,1503695,87.156,2.47570393,11493565.61,19.2656,0.7379,4.1074,0.1956,2.0359,0.6401,13.4068,0.1422,2.2937,0.5957,8.9438,0.0089,0,0.5779,0.7112,0.0178,30.7344,15.3805,0.2045,13.4,10.5,2231000,2.0617,7.1874,0.1513,18.0064,0.0567,1.0781,5.2771,4.4638,0.9835,0.3215,0.4539,2.3454,0.0378,0,8.398,0.1702,2.7237,0.0189,42.8031,2.8939,0.5485,0.6967,24.3394,0.0188,15.1258,0.1695,5.2846,1.6507,14.6928,1.7071,2.4666,3.3264,0.069,0,3.3202,0.1004,0,0.0126,25.6637,0.0126,0.9352,0.4017
africa,gambia,10170,343,3.3726647,94.16772402,4.492750372,89.67497364,39315,40134,37674,38484,36134,36928,34691,35458,33337,34070,32068,32761,30877,31522,29757,30351,28703,29241,27709,28189,26773,27189,25894,26239,25043,25326,24202,24447,23380,23598,22603,22784,21862,22011,21150,21237,20466,20444,19807,19650,19176,18888,18569,18149,17996,17448,17460,16792,16956,16176,16465,15576,2,181151,149114,125292,105888,90157,77729,66777,54963,39579,33814,25755,19160,13828,8241,7444,4007,2494,13410.2027,97,97,97,97,96,58.9,55,61.5,90.2,84.4,94.2,4.110835623,24,185074,152064,126799,106126,87453,72473,60807,48549,35257,30522,23371,18756,14399,9800,7668,4111,2302,100,706,47.9,43.3,52.7,29.9,68.9,64.1,74.1,3938,590,2471,5540,180,1.8,4.3,0.1,18.01792931,18.77911502,46.18428428,45.31133597,47.07482565,919494,455557,463937,14.83141418,15.42965163,12.46199247,10.53200092,10.7684081,51.50186547,527650,52.48196476,497713,50.50201364,1025363,8.96733914,8.873693471,7.731205608,7.353700695,6.641880339,6.169973344,5.466817453,4.926176853,3.936669541,3.577462302,3.363261928,3.097010647,2.561684834,2.37141196,1.905722439,1.903136482,1.375382562,1.461039785,2.313850252,22186,2.206699271,23881,2.423160712,46067,0.819679469,0.994387797,0.740406985,0.778057717,0.398550617,0.417135534,0.248062201,0.233579664,12.86605901,3.201140871,1005393,50.49881362,985531,49.50118638,1990924,803696,40.368,1.684263284,1187228,59.632,4.241211325,13459935.11,6.0418,0.2548,4.9416,0.2113,1.3488,0.0373,1.3488,0.0622,2.8468,0.0311,12.4751,0.0311,0,0.0124,0.0995,0.2362,43.9582,25.9883,0.0746,8.7,10.2,2417000,0.3543,3.7394,0.0787,26.8845,0.0984,1.1021,0.1771,0.6298,1.791,0.1771,0.0394,4.8219,0.1574,0,0.3543,0.0787,5.5895,0.0787,46.2704,7.282,0.2952,0.2116,13.0026,0.0078,26.687,0.3213,6.7403,0.0705,2.3513,3.3702,0.2116,8.0649,0.4232,0.0078,0.1332,0.4232,0,0.1019,37.0013,0.0157,0.6427,0.2116
europe,georgia,934741,13800,1.476344784,45.673028,20.43160238,25.24142562,27553,28569,27350,28885,26812,28771,26005,28295,24993,27535,23842,26561,22617,25444,21382,24261,20203,23082,19144,21981,18131,20884,17094,19717,16785,19285,17547,19953,19029,21356,20511,22738,22100,24218,23651,25626,25008,26792,26223,27788,27490,28839,28752,29878,29857,30801,30737,31575,31413,32189,32025,32730,6.4,122069,98591,81481,108069,136358,148397,135584,132642,126950,129122,144525,132112,107205,77558,71232,82244,89757,4160,94,94,87,96,91,86.3,75.9,95.2,100,100,100,0.067702377,1500,130661,111598,93078,116963,140988,150975,136066,128113,119065,114157,123361,109445,85421,58045,43208,49722,44237,100,36,10.6,9.3,11.9,7.2,11.9,10.5,13.3,601,19,408,673,183,1.1,2.3,0,6.344861811,7.444641436,17.32746439,15.70460032,19.10640196,637477,302140,335337,5.12453978,6.358459053,4.235198725,5.617210437,6.664147649,68.6468764,1300964,67.62133061,1224555,69.77105061,2525519,7.087620795,8.033012062,7.713343606,8.602044597,7.047365706,7.752583522,6.894472862,7.299474727,6.598583614,6.783949488,6.711460414,6.504307049,7.512115969,7.028689029,6.866887129,6.235827248,5.572270076,4.867015241,14.02565921,320792,16.67406908,195212,11.12254743,516004,4.03129379,3.307233023,3.702512023,2.461859675,4.274880107,2.833004306,4.665383157,2.520450426,5.303301468,-1.296264437,1923896,52.29398282,1755104,47.70601718,3679000,1705548,46.359,-1.668742333,1973452,53.641,-0.973230441,23711429.84,25.2749,7.2612,4.5695,1.1781,0.4284,0.2071,7.2326,0.1071,9.0818,0.1,0.6854,0,0.0714,0.0928,2.7774,1.1566,24.718,14.8579,0.1999,23.3,7.9,3715000,1.2367,8.8138,1.6025,25.6053,0.4006,0.2613,0.8361,2.3689,4.0759,0.2264,0.0871,0.1916,0,0.0523,1.4806,0.8361,6.6539,0.2961,41.1949,3.205,0.5748,0.1495,18.4294,0.169,27.2574,1.1636,1.4822,0.3835,6.7867,8.2299,0.5981,0.299,0.013,0.0715,1.2936,0.6436,0.0065,0.2665,31.5673,0.026,0.8906,0.273
europe,germany,7193186,112111,1.558572238,51.80605869,32.2445966,19.56146209,334377,353896,330724,349712,328103,346677,326484,344752,325835,343895,326128,344068,327330,345228,329413,347339,332344,350358,336094,354245,340514,358820,345458,363898,351481,370152,358786,377826,366994,386453,375794,395616,385586,405756,394199,414442,400631,420536,406016,425290,411697,430356,416449,434524,425508,442761,441308,457430,460899,475730,479028,492566,7.4,1660300,1666138,1779067,1979847,2175221,2541687,2576596,2363573,2453496,3368120,3441825,3037220,2611287,2134215,2291342,2358338,2966058,45790,96,88,94,97,95,99.2,99,99.3,100,100,100,0.00852046,11700,1754548,1756875,1873827,2080154,2260924,2602473,2641037,2413682,2468636,3441314,3530574,3077424,2564617,2020927,2015267,1863266,1643271,100,6,3.1,2.8,3.4,2.1,3.7,3.4,4.1,2140,42,1449,2545,98,0,0,0,4.009967292,4.385403636,12.88582413,12.3308487,13.46015724,10490755,5105505,5385249,4.024067168,4.391219125,4.296814239,4.781739349,5.199239275,65.87352393,26548873,64.1210054,27080834,67.68717075,53629708,5.253607574,5.651064477,6.1386977,6.504748577,6.223011841,6.601137919,5.708517444,6.032876833,5.925698428,6.170229314,8.134705042,8.601388898,8.312717808,8.824490847,7.335513039,7.691865003,6.306797176,6.410129604,21.24065194,9749952,23.5481459,7542730,18.85267201,17292683,5.154569711,5.051204048,5.534062545,5.03705874,5.695872394,4.657137805,7.163641249,4.10727142,4.683534478,0.530366451,41404331,50.85705908,40008814,49.14294092,81413145,20108233,24.699,-0.304227876,61304912,75.301,0.805640478,508334148.2,28.1419,11.0084,1.1778,1.0462,0.7019,0.2632,8.9127,0,6.4289,0.0472,0.8909,0.0101,0.0844,0.0607,0.6614,1.6739,21.8581,16.8163,0.216,25.7,2.5,83300000,3.2902,15.3684,4.162,12.4016,0.6187,0.5343,1.5607,5.0759,4.9072,0,0.0703,0.4781,0.0984,0.0984,1.7717,0.4218,6.482,0.7593,34.6316,6.1867,1.0827,0.6525,30.2658,0.3023,12.9162,1.7081,2.0631,0.6237,13.7703,12.0526,0.3646,0.7821,0.2351,0.12,1.3051,0.6669,0.0048,0.7005,19.7342,0.0288,1.7033,0
africa,ghana,142986,1295,0.905683074,73.04414373,5.873359602,67.17078413,423219,442809,409202,427535,396051,413327,383718,400119,372160,387845,361326,376440,351170,365835,341648,355966,332709,346766,324309,338168,316472,330188,309225,322840,302157,315651,295082,308393,288166,301240,281630,294402,275266,287588,269843,281831,265715,277579,262416,274195,259199,270724,256300,267524,252690,262892,247805,255932,242141,247476,236647,239258,2.3,1984350,1711162,1511102,1354870,1258135,1134243,1028635,872917,715467,586695,461327,373670,272632,205137,133059,94908,76178,1480,88,88,88,89,88,14.9,8.6,20.2,88.7,84,92.6,1.344879206,74,2071635,1783175,1578312,1415595,1304548,1117956,943880,790251,659115,547470,430314,331236,240871,191540,118046,68104,43358,100,319,42.8,38.2,47.1,28.3,61.6,56.2,66.7,38211,2800,25402,54061,84,19.1,33.7,6.8,14.40598114,15.19305696,38.81713803,37.79896848,39.8456929,10639736,5206614,5433122,12.42269131,13.07753506,10.97029603,9.836083188,10.38175908,57.78872249,8058591,58.50374682,7781236,57.06640492,15839827,9.13380658,9.567357217,8.234375625,8.198919783,7.467682826,6.922272795,6.337201523,5.795581004,5.19414625,4.833849465,4.259287478,4.015061964,3.349141061,3.155857625,2.712768904,2.429234597,1.979253383,1.76651139,3.394139481,509282,3.697284697,421048,3.087902186,930330,1.489253284,1.404725316,0.965981528,0.865731464,0.689012956,0.499464409,0.55303693,0.317980997,11.57510088,2.300231881,13774487,50.25370584,13635406,49.74629416,27409893,12597039,45.958,0.895805193,14812854,54.042,3.510292177,181782940.9,7.6875,0.806,5.6789,0.3472,2.7774,1.2151,3.1618,0.0496,0.4216,0.1736,10.9113,0.3968,1.2771,2.0087,0,0.0868,42.3063,20.4464,0.248,9.7,5.5,31073000,0.3956,2.1263,0.0989,13.8784,0.0659,0.923,5.6865,0.7417,0.2308,0.0494,0.0824,1.6812,1.0219,0.5769,19.6143,0,1.9779,0.0989,47.8655,2.4065,0.4121,0.1509,12.1922,0.0079,16.2272,0.2701,6.6164,2.5417,4.1064,0.5878,0.5957,2.5576,3.2089,1.2073,10.8181,0.0159,0,0.1191,37.8157,0.0159,0.8419,0.0715
europe,greece,1210853,20790,1.716971424,56.24728159,33.43153886,22.81574274,51243,54391,51619,54622,51918,54814,52143,54967,52300,55080,52392,55150,52423,55177,52399,55158,52323,55095,52198,54983,52113,54929,52153,55038,51912,54776,51225,53927,50349,52812,49531,51780,48532,50546,48591,50538,50289,52437,52972,55486,55649,58504,58813,62030,60516,64008,59787,63397,57681,61309,55934,59587,5.2,256126,258608,254672,246929,288952,281544,376771,388473,412662,409156,389066,369918,321320,344474,250111,283399,410244,20290,99,96,99,97,99,99,98.1,99.2,100,100,100,0.004222041,23700,270602,272271,268238,257671,305553,299979,395506,398196,410594,397722,355827,332847,288622,303749,219028,217974,286926,100,3,3.6,3.3,3.9,2.9,4.6,4.3,4.9,382,3,307,489,119,0,0,0,4.621185543,5.123766901,14.60232704,13.8821146,15.35814864,1580517,769406,811111,4.665967133,5.155365527,4.594961929,4.455251212,4.878928992,64.00111478,3484793,62.87484972,3442516,65.18306531,6927309,5.213454158,5.785560756,5.079804644,5.680007498,6.797941616,7.488799699,7.009085386,7.539724188,7.44550979,7.774478225,7.38225936,7.530744117,7.019781626,6.737485756,6.674293086,6.302363873,5.797468842,5.464972202,21.39655818,1288228,23.24303568,1027678,19.45878606,2315906,6.215228308,5.751399067,4.512654365,4.147240246,5.113266047,4.127278296,7.401886959,5.432868446,5.079016211,-0.632536106,5542427,51.20624482,5281305,48.79375518,10823732,2380463,21.993,-2.11738617,8443269,78.007,-0.209887775,67854557.78,17.9063,1.6989,1.328,0.7749,0.3245,0.2484,6.6267,0.0298,8.3355,0.1424,1.8413,0.0795,0.0497,0.0431,0.7749,1.881,32.097,25.5332,0.2848,27.4,2.5,10700000,1.0285,11.4771,0.7006,14.4731,0.4919,0.5068,2.2954,4.1586,5.4255,0.164,0.1938,0.8794,0.6707,0.0596,1.5203,0.4919,4.2629,1.0434,38.5303,10.1654,1.4607,0.2376,26.9807,0.0998,14.543,1.2737,2.6995,0.9981,10.9548,11.0689,0.884,0.6036,1.3593,0.0665,1.1121,0.6273,0.0095,0.8887,23.0217,0.0285,2.3193,0.2234
north america,grenada,6181,200,3.235722375,50.69971504,10.78915442,39.91056062,961,1010,972,1021,975,1024,973,1021,965,1013,953,1001,939,986,922,970,906,953,891,938,875,921,857,903,852,897,864,908,888,932,912,956,939,982,961,1002,974,1011,982,1011,990,1013,994,1011,1008,1023,1040,1056,1080,1102,1114,1141,11.4,4846,4611,4336,4768,5112,5618,4509,3371,2549,2229,2937,2238,1603,1213,1089,965,1247,8430,92,92,92,99,99,98,98.3,97.5,96.6,95.3,99,0.066467418,1500,5089,4848,4561,4962,5205,5802,4795,3490,2953,2337,2756,2044,1608,1069,763,651,651,88,27,10.8,10,11.5,6,11.8,10.9,12.7,21,1,12,24,90,1,0.6,1.7,9.102007851,9.497237981,26.48350105,25.90672602,27.05658405,28291,13793,14498,8.660618696,9.047476859,8.144099472,8.955504217,9.260226933,66.35712614,34934,65.6148457,35952,67.09465512,70886,9.601622809,9.713720514,10.55201818,10.82785906,8.46903702,8.948566736,6.331586559,6.51313825,4.787663643,5.510973425,4.186623091,4.36137653,5.516425311,5.143326366,4.203527357,3.814571514,3.010837512,3.00089579,7.159372806,4514,8.478428279,3134,5.848760824,7648,2.27831934,1.994998507,2.045416127,1.423932517,1.812512913,1.2149149,2.342179899,1.2149149,8.511869215,0.446584284,53241,49.83945706,53584,50.16054294,106825,68805,64.409,0.42966967,38020,35.591,0.477202029,703685.9194,23.0842,2.4889,1.4883,1.444,1.2856,2.8436,12.9576,0.1267,4.8195,0.0823,3.3186,0.19,0.8803,0.0697,0.874,0.1393,26.9158,16.8841,0.1077,20.2,11.22675159,113000,1.9979,12.2581,0.7284,13.7565,0.7284,1.1446,3.5588,5.7648,3.8085,0.3538,0.0832,1.1863,1.3111,0.6452,1.1446,0.3122,7.9084,0.0416,37.7523,4.9116,0.6035,0.1204,30.3273,0.0567,12.2414,1.8631,5.9719,1.4452,15.3939,6.5812,0.4605,0.5809,2.6991,0.5667,0.6801,0.1204,0,0.0425,19.6727,0.0283,0.7793,0.3684
north america,guatemala,628359,16107,2.563343566,70.85067193,8.28033528,62.57033665,213426,222009,208258,216574,204044,212130,200672,208558,198026,205736,195996,203544,194470,201863,193333,200572,192474,199551,191780,198679,191244,197950,190860,197356,189984,196214,188291,194179,185987,191470,183651,188697,181225,185801,178325,182367,174837,178269,170916,173674,166922,168968,162890,164181,158611,159119,154051,153760,149381,148267,144665,142702,11.1,1024426,968053,946366,888954,791855,685020,623671,521740,425738,343318,278743,225238,193183,154255,107589,79116,92364,3590,74,74,74,99,90,63.9,49.3,77.5,92.8,86.8,98.4,0.306323594,330,1065007,1004209,977169,908808,794295,665731,578216,455986,352236,272562,219504,180748,160057,130589,92244,67296,68611,100,88,24.3,21.5,27,13.4,29.1,26,32.1,10818,380,5946,12858,84,5.3,8.9,1.9,12.26911998,13.32379948,36.62282152,35.19731236,38.11188365,5985230,2938845,3046385,11.59396423,12.56318442,11.33422814,10.64662873,11.36966758,58.53064484,4977460,59.61294807,4588143,57.40008968,9565603,9.483714785,9.937049527,8.204196857,8.328646056,7.469445648,7.233787232,6.248660869,5.704625442,5.098885232,4.406658203,4.111775505,3.409894426,3.338387849,2.746110852,2.697580934,2.261252844,2.313671661,2.002397518,4.846533635,433324,5.189739568,358740,4.488026674,792064,1.847447354,1.63373729,1.28854827,1.154021109,0.947539106,0.841908466,1.106204839,0.85835981,12.22489975,2.023674003,8349629,51.09026264,7993268,48.90973736,16342897,7914702,48.429,1.086502985,8428195,51.571,2.91181644,110381159.7,15.4397,1.7622,9.3956,2.6186,0.1482,1.2516,7.0735,0.0247,3.7385,0.0988,3.7879,0.5764,0.1235,0.0247,0.3788,0.9305,34.5603,17.8113,0.2553,18.8,15.2,18066000,0.5887,5.5534,0.3925,23.8619,0.9419,0.0981,1.3736,2.551,1.4914,0.0589,0.0785,1.0793,2.7473,0.0589,0.3532,0.1766,9.3995,0.2159,44.4662,3.748,0.7653,0.0787,15.405,0.0358,23.6119,2.6188,0.5581,0.6583,8.7221,2.9408,0.5366,1.431,6.597,0.0859,0.2504,0.4865,0,0.1002,34.595,0.0143,1.1806,0.093
africa,guinea,32051,391,1.219930735,83.80803921,5.630811247,78.17722797,214921,220679,208586,212941,202517,205806,196698,199228,191114,193152,185753,187528,180599,182304,175637,177429,170855,172853,166235,168522,161763,164435,157420,160585,153206,156687,149114,152596,145120,148402,141214,144341,137405,140367,133565,136397,129628,132414,125646,128431,121742,124494,117896,120605,114094,116719,110342,112824,106645,108945,103002,105123,2.2,1013836,879079,766623,667458,570719,480012,398696,327079,266655,221551,191207,163113,133645,87921,62135,36156,20468,470,51,51,51,52,42,20.1,11.8,34.1,76.8,67.4,92.7,3.462112658,29,1031806,888636,782705,681950,583587,488952,404275,329861,267019,220154,186279,154618,122821,79484,54230,29929,15931,100,679,61,55.3,66.3,31.3,93.7,88.2,99,27757,3100,14288,42073,98,15,23.7,0.4,16.12757031,16.32026765,42.53199604,42.3065329,42.7561795,5362685,2659538,2703147,13.98392677,14.0557211,12.19503582,10.61757111,10.78653015,54.40458449,3420135,54.40571027,3439516,54.4034651,6859651,9.078697935,9.230704259,7.635778646,7.73384484,6.34224645,6.394492962,5.20300085,5.217472866,4.241807611,4.223489249,3.524316881,3.482216817,3.041620475,2.946409633,2.594715887,2.4456217,2.125954429,1.94268263,3.063419462,206680,3.287756828,179574,2.8403554,386254,1.398601065,1.25721323,0.988410928,0.857766009,0.575150648,0.473392567,0.325594188,0.251983594,12.38019075,2.677072216,6286353,49.85770019,6322237,50.14229981,12608590,7923112,62.839,1.914536431,4685478,37.161,3.979893871,86123051.1,6.0747,0.7557,4.7086,0.3125,0.5014,0.3415,2.8993,0.0363,1.4896,0.1163,6.6633,0.1744,0,0.3343,0.2616,0.0073,43.9253,30.6133,0.7848,6.6,16.5,12560000,0.0894,2.415,0.161,24.8479,0.1073,0.3399,2.5939,1.0376,0.6619,0.0716,0.1073,1.8784,0.7335,0,6.7979,0.0894,2.2182,0,47.585,6.6547,1.61,0.0404,9.2262,0.0162,26.1017,0.4286,2.442,1.3019,4.1077,1.4797,0.7601,3.5417,2.159,0,3.0403,0.2183,0,0,40.7779,0.0081,4.2371,0.1132
